Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2012-11-13,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-11-14,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-11-15,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-11-16,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-11-19,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-11-20,Sell,Sell,Sell,Buy,Buy,Buy,Sell,Sell,Sell,Sell,Sell
2012-11-21,Buy,Sell,Sell,Buy,Buy,Buy,Buy,Sell,Sell,Sell,Sell
2012-11-23,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2012-11-26,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2012-11-27,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-11-28,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-11-29,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-11-30,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-03,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-04,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-05,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-06,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-07,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-10,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-11,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-12,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-13,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-14,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-17,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-18,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-12-19,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2012-12-20,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2012-12-21,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Buy,Buy
2012-12-24,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Sell,Sell,Buy,Buy
2012-12-26,Buy,Sell,Buy,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy
2012-12-27,Buy,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy
2012-12-28,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-12-31,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-01-02,Buy,Sell,Buy,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Buy
2013-01-03,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Buy,Buy
2013-01-04,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-07,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-08,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-09,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-10,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-11,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-14,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-15,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy
2013-01-16,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell,Buy,Buy
2013-01-17,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell,Buy,Buy
2013-01-18,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell,Buy,Buy
2013-01-22,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell,Buy,Buy
2013-01-23,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-24,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-25,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-28,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-29,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy
