Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2009-04-03,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-06,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-07,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-08,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-09,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-13,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-14,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-15,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-16,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-17,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-04-20,Sell,Buy,Buy,Sell,Buy,Buy,Sell,Buy,Sell,Sell,Buy
2009-04-21,Sell,Buy,Buy,Sell,Buy,Buy,Sell,Buy,Sell,Sell,Buy
2009-04-22,Sell,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Buy
2009-04-23,Sell,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Buy
2009-04-24,Sell,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Buy
2009-04-27,Sell,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Buy
2009-04-28,Sell,Buy,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy
2009-04-29,Sell,Buy,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Buy,Buy
2009-04-30,Buy,Buy,Sell,Sell,Buy,Buy,Buy,Buy,Sell,Buy,Buy
2009-05-01,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy
2009-05-04,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-05-05,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-05-06,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-05-07,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-05-08,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2009-05-11,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Buy,Buy,Buy,Buy
2009-05-12,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Buy,Buy,Buy,Sell
2009-05-13,Sell,Sell,Buy,Sell,Sell,Buy,Buy,Buy,Sell,Buy,Sell
2009-05-14,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Buy,Sell,Buy,Sell
2009-05-15,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Sell
2009-05-18,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Sell
2009-05-19,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Sell
2009-05-20,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Sell
2009-05-21,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Sell
2009-05-22,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Sell
2009-05-26,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell
2009-05-27,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-05-28,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2009-05-29,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
