Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2013-01-31,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Sell,Hold,Sell,Hold
2013-02-01,Hold,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Hold,Sell,Hold
2013-02-04,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Sell,Hold
2013-02-05,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,Sell,Hold
2013-02-06,Hold,Sell,Hold,Hold,Hold,Sell,Sell,Sell,Sell,Sell,Hold
2013-02-07,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Sell,Hold
2013-02-08,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Sell,Hold
2013-02-11,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold
2013-02-12,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold
2013-02-13,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold
2013-02-14,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold
2013-02-15,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold
2013-02-19,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold
2013-02-20,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold
2013-02-21,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold
2013-02-22,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold
2013-02-25,Buy,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold
2013-02-26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-02-27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-02-28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-03-01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-03-04,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold
2013-03-05,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold
2013-03-06,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold
2013-03-07,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold
2013-03-08,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold
2013-03-11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold
2013-03-12,Sell,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Sell,Hold,Hold
2013-03-13,Sell,Hold,Hold,Sell,Sell,Hold,Hold,Sell,Sell,Sell,Hold
2013-03-14,Sell,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Sell,Sell,Hold
2013-03-15,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-03-18,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-03-19,Sell,Hold,Sell,Sell,Hold,Sell,Hold,Sell,Sell,Sell,Hold
2013-03-20,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Hold
2013-03-21,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Sell,Hold
2013-03-22,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Hold,Hold
2013-03-25,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold
2013-03-26,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold
2013-03-27,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Hold,Sell,Hold
2013-03-28,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Hold,Sell,Hold
2013-04-01,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Hold,Sell,Hold
2013-04-02,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Hold,Sell,Sell
2013-04-03,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Hold
2013-04-04,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Hold,Sell,Sell
2013-04-05,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Sell
2013-04-08,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Sell,Sell
2013-04-09,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Sell,Sell
2013-04-10,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Sell,Sell
2013-04-11,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Sell,Sell,Sell
2013-04-12,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Sell,Sell
2013-04-15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold
2013-04-16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold
2013-04-17,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Sell,Hold,Hold
2013-04-18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold
2013-04-19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold
2013-04-22,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold
2013-04-23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold
2013-04-24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold
2013-04-25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold
2013-04-26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-04-29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold
2013-04-30,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold
2013-05-01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-05-02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-05-03,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Hold,Hold,Sell,Sell
2013-05-06,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold
2013-05-07,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Sell
2013-05-08,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Sell
2013-05-09,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Sell
2013-05-10,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Sell
2013-05-13,Hold,Sell,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Hold
2013-05-14,Hold,Sell,Sell,Sell,Sell,Hold,Sell,Sell,Hold,Hold,Hold
2013-05-15,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Hold,Sell
2013-05-16,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Sell
2013-05-17,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Sell
2013-05-20,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Sell
2013-05-21,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Sell,Hold,Hold,Sell
2013-05-22,Hold,Sell,Sell,Hold,Sell,Hold,Sell,Sell,Hold,Hold,Hold
2013-05-23,Hold,Sell,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold
2013-05-24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold
2013-05-28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Buy,Hold
2013-05-29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy
2013-05-30,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy
2013-05-31,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Buy
2013-06-03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Buy
2013-06-04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Buy
2013-06-05,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Buy,Buy,Buy
2013-06-06,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Buy
2013-06-07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy
2013-06-10,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy
2013-06-11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy
2013-06-12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy
2013-06-13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-06-14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-06-17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-06-18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-06-19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-06-20,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-06-21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-06-24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-06-25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-06-26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-06-27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-06-28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-07-01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-07-02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-07-03,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-07-05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-07-08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-07-09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-07-10,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-07-11,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-07-12,Hold,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-07-15,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-07-16,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-07-17,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-07-18,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Hold
2013-07-19,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-07-22,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-07-23,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-07-24,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Hold
2013-07-25,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Hold
2013-07-26,Sell,Sell,Sell,Hold,Sell,Sell,Hold,Sell,Sell,Sell,Hold
2013-07-29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold
2013-07-30,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Hold
2013-07-31,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Buy
2013-08-01,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Buy
2013-08-02,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Buy
2013-08-05,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Buy
2013-08-06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Buy
2013-08-07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Buy
2013-08-08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-08-09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-08-12,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-08-13,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-08-14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Buy
2013-08-15,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Buy
2013-08-16,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Buy
2013-08-19,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Buy
2013-08-20,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Buy
2013-08-21,Hold,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-08-22,Hold,Hold,Buy,Hold,Buy,Buy,Hold,Buy,Buy,Buy,Buy
2013-08-23,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Hold
2013-08-26,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Buy,Hold
2013-08-27,Hold,Hold,Buy,Hold,Buy,Buy,Hold,Buy,Buy,Buy,Hold
2013-08-28,Hold,Buy,Buy,Hold,Buy,Buy,Hold,Buy,Buy,Buy,Hold
2013-08-29,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold
2013-08-30,Hold,Buy,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold
2013-09-03,Hold,Hold,Hold,Buy,Hold,Buy,Hold,Hold,Hold,Buy,Hold
2013-09-04,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold
2013-09-05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-09-06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-09-09,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold
2013-09-10,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold
2013-09-11,Sell,Sell,Hold,Hold,Sell,Hold,Sell,Sell,Hold,Hold,Hold
2013-09-12,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold
2013-09-13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-09-16,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Hold,Hold,Hold
2013-09-17,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Hold
2013-09-18,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Sell
2013-09-19,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Hold,Sell
2013-09-20,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Hold,Hold
2013-09-23,Hold,Sell,Hold,Sell,Sell,Sell,Hold,Sell,Sell,Hold,Hold
2013-09-24,Hold,Sell,Hold,Sell,Sell,Hold,Hold,Hold,Hold,Hold,Hold
2013-09-25,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold
2013-09-26,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,Hold
2013-09-27,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,Hold
2013-09-30,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-08,Buy,Buy,Buy,Buy,Hold,Buy,Buy,Buy,Hold,Hold,Buy
2013-10-09,Hold,Buy,Buy,Hold,Buy,Buy,Buy,Hold,Hold,Hold,Buy
2013-10-10,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-10-18,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Hold,Sell
2013-10-21,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold
2013-10-22,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold
2013-10-23,Hold,Sell,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Sell,Sell
2013-10-24,Hold,Sell,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Sell,Sell
2013-10-25,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Hold,Sell,Sell,Sell
2013-10-28,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-10-29,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-10-30,Sell,Sell,Hold,Sell,Sell,Sell,Hold,Sell,Sell,Hold,Hold
2013-10-31,Hold,Sell,Hold,Sell,Sell,Sell,Hold,Hold,Sell,Hold,Hold
2013-11-01,Hold,Sell,Hold,Sell,Sell,Sell,Hold,Hold,Sell,Hold,Hold
2013-11-04,Sell,Sell,Hold,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Hold
2013-11-05,Hold,Sell,Hold,Sell,Sell,Sell,Hold,Hold,Sell,Hold,Hold
2013-11-06,Hold,Sell,Hold,Sell,Sell,Sell,Hold,Hold,Hold,Hold,Hold
2013-11-07,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-11-08,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-11-11,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-11-12,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-11-13,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-11-14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-11-15,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-11-18,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-11-19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy
2013-11-20,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Buy
2013-11-21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Buy
2013-11-22,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Buy
2013-11-25,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Buy
2013-11-26,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Buy,Buy
2013-11-27,Hold,Sell,Sell,Sell,Sell,Hold,Hold,Sell,Hold,Hold,Hold
2013-11-29,Hold,Hold,Sell,Sell,Sell,Hold,Hold,Sell,Hold,Hold,Hold
2013-12-02,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold
2013-12-03,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold
2013-12-04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold
2013-12-06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-09,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-10,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-12,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Hold,Hold
2013-12-13,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold
2013-12-16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold
2013-12-17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold
2013-12-18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-20,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-23,Sell,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-24,Sell,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-26,Sell,Sell,Sell,Sell,Sell,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-27,Sell,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-30,Sell,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2013-12-31,Sell,Sell,Hold,Sell,Sell,Hold,Hold,Hold,Sell,Hold,Hold
2014-01-02,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Sell,Hold,Hold
2014-01-03,Sell,Sell,Sell,Sell,Sell,Hold,Hold,Sell,Sell,Hold,Sell
2014-01-06,Sell,Sell,Sell,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Sell
2014-01-07,Sell,Sell,Sell,Sell,Hold,Hold,Hold,Sell,Sell,Hold,Sell
2014-01-08,Sell,Hold,Sell,Sell,Hold,Hold,Hold,Sell,Sell,Hold,Sell
2014-01-09,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold
2014-01-10,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell
2014-01-13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell
2014-01-14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell
2014-01-15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell
2014-01-16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell
2014-01-17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell
2014-01-21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell
2014-01-22,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell
2014-01-23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell
2014-01-24,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold
2014-01-27,Hold,Hold,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold
2014-01-28,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold
2014-01-29,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold
2014-01-30,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold
2014-01-31,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,Hold
2014-02-03,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,Hold
2014-02-04,Buy,Buy,Hold,Hold,Buy,Buy,Hold,Hold,Buy,Hold,Hold
2014-02-05,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Hold,Buy,Hold,Hold
2014-02-06,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold
2014-02-07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold
2014-02-10,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold
2014-02-11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2014-02-12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2014-02-13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell
2014-02-14,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell
2014-02-18,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Sell,Sell
2014-02-19,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Sell,Sell
2014-02-20,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Sell,Sell
2014-02-21,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell
2014-02-24,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Sell
2014-02-25,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Sell
2014-02-26,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Sell
2014-02-27,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Sell
2014-02-28,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Sell
2014-03-03,Sell,Sell,Hold,Hold,Sell,Hold,Sell,Sell,Hold,Hold,Sell
