Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2019-08-28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2019-08-29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2019-08-30,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2019-09-03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold
2019-09-04,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Sell
2019-09-05,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold
2019-09-06,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold
2019-09-09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2019-09-10,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2019-09-11,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2019-09-12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2019-09-13,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Hold,Hold
