Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2014-01-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-01-23,Buy,nan,Buy,nan,nan,nan,nan,nan,nan,nan,nan
2014-01-24,Buy,Buy,Buy,nan,Buy,Buy,Buy,nan,Buy,nan,nan
2014-01-27,Buy,Buy,Buy,Buy,Buy,Buy,Buy,nan,nan,nan,nan
2014-01-28,Buy,nan,nan,Buy,nan,nan,nan,nan,nan,nan,nan
2014-01-29,nan,Buy,Buy,Buy,Buy,Buy,nan,nan,Buy,nan,nan
2014-01-30,nan,nan,nan,nan,nan,Buy,nan,nan,nan,nan,nan
2014-01-31,nan,nan,nan,nan,nan,Buy,nan,nan,nan,Sell,nan
2014-02-03,Buy,Buy,Buy,Buy,Buy,Buy,Buy,nan,Buy,nan,nan
2014-02-04,nan,nan,nan,nan,nan,Buy,nan,nan,Buy,nan,nan
2014-02-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-02-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-02-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell
2014-02-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell
2014-02-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,Sell
2014-02-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,Sell
2014-02-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,Sell
2014-02-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-02-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-02-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-02-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-02-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-02-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-02-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-02-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-02-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-02-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-03-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-03-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-03-05,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan,nan
2014-03-06,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan,nan
2014-03-07,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan,nan
2014-03-10,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan,nan
2014-03-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-03-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-03-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-03-14,nan,nan,nan,Buy,nan,nan,nan,nan,nan,Sell,nan
2014-03-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-03-18,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan
2014-03-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-03-20,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan
2014-03-21,nan,nan,nan,nan,nan,nan,nan,Buy,Sell,nan,nan
2014-03-24,nan,nan,nan,nan,Buy,nan,nan,Buy,nan,nan,nan
2014-03-25,nan,nan,nan,nan,Buy,nan,nan,nan,nan,nan,nan
2014-03-26,nan,nan,nan,nan,Buy,nan,nan,nan,nan,nan,nan
2014-03-27,nan,nan,nan,nan,Buy,nan,nan,nan,nan,nan,nan
2014-03-28,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan
2014-03-31,nan,nan,nan,nan,nan,Sell,Sell,nan,nan,Sell,nan
2014-04-01,nan,nan,nan,Sell,nan,Sell,Sell,nan,nan,nan,nan
2014-04-02,nan,Sell,nan,nan,nan,nan,Sell,nan,nan,nan,nan
2014-04-03,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan
2014-04-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-04-07,nan,nan,nan,nan,Buy,nan,nan,nan,nan,nan,nan
2014-04-08,nan,nan,nan,nan,nan,nan,nan,Buy,nan,Sell,nan
2014-04-09,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan
2014-04-10,nan,nan,Buy,nan,nan,nan,nan,Buy,nan,nan,nan
2014-04-11,Buy,nan,Buy,Buy,Buy,nan,nan,Buy,nan,nan,nan
2014-04-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-04-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-04-16,nan,nan,nan,nan,nan,Sell,Sell,nan,nan,Sell,nan
2014-04-17,nan,nan,nan,nan,nan,Sell,Sell,nan,nan,nan,nan
2014-04-21,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan
2014-04-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-04-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-04-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-04-25,nan,nan,nan,nan,nan,nan,nan,nan,Buy,Sell,nan
2014-04-28,nan,nan,nan,nan,nan,Sell,nan,nan,nan,Sell,nan
2014-04-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-04-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell
2014-05-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell
2014-05-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-12,Sell,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan
2014-05-13,Sell,Sell,nan,Sell,nan,nan,nan,nan,nan,nan,nan
2014-05-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-22,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan
2014-05-23,nan,nan,nan,Sell,Sell,nan,nan,nan,nan,nan,nan
2014-05-27,nan,nan,Sell,Sell,Sell,nan,nan,Sell,nan,nan,nan
2014-05-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-05-29,Sell,nan,nan,Sell,nan,nan,Sell,Sell,nan,nan,nan
2014-05-30,Sell,nan,nan,nan,nan,Sell,nan,Sell,nan,nan,nan
2014-06-02,Sell,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-06-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-06-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-06-05,nan,Sell,Sell,nan,nan,nan,nan,nan,nan,nan,Sell
2014-06-06,nan,Sell,Sell,nan,nan,nan,Sell,nan,nan,nan,Sell
2014-06-09,nan,Sell,Sell,nan,nan,nan,Sell,nan,nan,nan,nan
2014-06-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-06-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-06-12,nan,nan,nan,nan,nan,nan,nan,nan,Buy,nan,nan
2014-06-13,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan
2014-06-16,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan
2014-06-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-06-18,nan,nan,nan,nan,nan,nan,Sell,nan,nan,Sell,nan
2014-06-19,nan,nan,nan,nan,nan,Sell,Sell,nan,nan,Sell,nan
2014-06-20,nan,nan,nan,nan,nan,nan,Sell,Sell,nan,nan,nan
2014-06-23,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan
2014-06-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-06-25,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan
2014-06-26,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan
2014-06-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-06-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-01,nan,nan,nan,Sell,Sell,nan,nan,Sell,nan,nan,nan
2014-07-02,nan,nan,nan,Sell,Sell,nan,nan,Sell,nan,nan,nan
2014-07-03,Sell,nan,Sell,Sell,Sell,nan,nan,Sell,nan,nan,nan
2014-07-07,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan
2014-07-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-16,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan,Sell
2014-07-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell
2014-07-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-28,Sell,Buy,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-07-29,nan,Buy,nan,nan,nan,Buy,nan,nan,Sell,nan,nan
2014-07-30,nan,Buy,nan,nan,nan,Buy,nan,nan,Sell,Buy,nan
2014-07-31,Buy,Buy,Buy,nan,Buy,Buy,Buy,nan,nan,Buy,nan
2014-08-01,Buy,Buy,Buy,nan,Buy,Buy,Buy,nan,nan,Buy,nan
2014-08-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,Buy,nan
2014-08-05,nan,nan,Buy,nan,nan,nan,Buy,nan,nan,Buy,Buy
2014-08-06,nan,nan,nan,nan,nan,nan,nan,nan,Buy,Buy,nan
2014-08-07,nan,nan,nan,nan,nan,nan,nan,Buy,Buy,nan,nan
2014-08-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-19,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan
2014-08-20,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan
2014-08-21,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-25,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-08-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-12,Buy,nan,nan,nan,nan,nan,Buy,nan,nan,nan,Buy
2014-09-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Buy
2014-09-16,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan
2014-09-17,nan,Sell,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-18,nan,Sell,Sell,Sell,nan,nan,nan,Sell,nan,nan,nan
2014-09-19,nan,Sell,Sell,nan,nan,nan,nan,Sell,nan,nan,nan
2014-09-22,nan,nan,nan,nan,Buy,nan,nan,nan,nan,nan,nan
2014-09-23,nan,Buy,nan,nan,Buy,nan,nan,nan,nan,nan,nan
2014-09-24,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan
2014-09-25,nan,Buy,nan,Buy,Buy,nan,nan,nan,Buy,nan,nan
2014-09-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-09-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-10-01,Buy,Buy,Buy,Buy,Buy,nan,Buy,nan,Buy,nan,nan
2014-10-02,Buy,Buy,nan,Buy,nan,nan,Buy,nan,nan,nan,nan
2014-10-03,Buy,nan,nan,nan,nan,nan,Buy,nan,nan,nan,nan
2014-10-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-10-07,Buy,Buy,Buy,Buy,nan,nan,nan,nan,nan,nan,nan
2014-10-08,nan,nan,nan,nan,nan,Sell,nan,nan,nan,Sell,nan
2014-10-09,Buy,Buy,nan,nan,Buy,nan,Buy,nan,Buy,nan,nan
2014-10-10,Buy,Buy,Buy,Buy,Buy,nan,Buy,nan,Buy,nan,nan
2014-10-13,Buy,Buy,Buy,Buy,Buy,nan,Buy,Buy,Buy,nan,nan
2014-10-14,Buy,nan,nan,Buy,nan,nan,Buy,Buy,nan,nan,Sell
2014-10-15,nan,nan,Buy,Buy,nan,Buy,nan,Buy,nan,nan,nan
2014-10-16,nan,nan,Buy,nan,nan,Buy,nan,Buy,nan,nan,nan
2014-10-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-10-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell
2014-10-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell
2014-10-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,Sell
2014-10-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell
2014-10-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-10-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-10-28,nan,Sell,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-10-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-10-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-10-31,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan
2014-11-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-11-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-18,Sell,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-21,Sell,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan
2014-11-24,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan
2014-11-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-11-26,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan,Sell
2014-11-28,nan,nan,nan,Sell,Sell,Sell,Buy,Sell,nan,nan,Sell
2014-12-01,nan,nan,nan,nan,nan,nan,Buy,nan,nan,nan,nan
2014-12-02,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan
2014-12-03,nan,nan,Sell,nan,nan,nan,nan,Sell,Buy,nan,nan
2014-12-04,nan,nan,Sell,nan,nan,nan,nan,nan,Buy,nan,nan
2014-12-05,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-08,nan,nan,Sell,nan,nan,nan,Buy,nan,Buy,nan,nan
2014-12-09,nan,nan,nan,nan,nan,nan,nan,nan,Buy,nan,nan
2014-12-10,Buy,Buy,nan,nan,nan,nan,Buy,nan,Buy,nan,nan
2014-12-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-12,Buy,Buy,nan,Buy,nan,nan,nan,nan,Buy,nan,nan
2014-12-15,Buy,Buy,nan,Buy,nan,Buy,nan,nan,nan,nan,nan
2014-12-16,Buy,nan,Buy,Buy,Buy,Buy,nan,nan,nan,nan,nan
2014-12-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-12-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-12-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,Sell
2014-12-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-12-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-12-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2014-12-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014-12-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
